"","X","date","hour","pressure","sea_pressure","wind_direction","wind_speed","temperature","rel_humidity","precipitation","A_2","A_3","B_1","B_3","C_1","y"
"29847",29847,"2016-09-26","02:00",1008.7,1013.7,195,1.1,23.4,87,0,0,0,1,0,0,NA
"29848",29848,"2016-09-26","02:00",1008.7,1013.7,195,1.1,23.4,87,0,0,0,0,1,0,NA
"29849",29849,"2016-09-26","02:00",1008.7,1013.7,195,1.1,23.4,87,0,0,0,0,0,1,NA
"29850",29850,"2016-09-26","02:00",1008.7,1013.7,195,1.1,23.4,87,0,0,0,0,0,0,NA
"29851",29851,"2016-09-26","02:20",1008.7,1013.7,195,1.1,23.4,87,0,1,0,0,0,0,43.45
"29852",29852,"2016-09-26","02:20",1008.7,1013.7,195,1.1,23.4,87,0,0,1,0,0,0,NA
"29853",29853,"2016-09-26","02:20",1008.7,1013.7,195,1.1,23.4,87,0,0,0,1,0,0,NA
"29854",29854,"2016-09-26","02:20",1008.7,1013.7,195,1.1,23.4,87,0,0,0,0,1,0,158.27
"29855",29855,"2016-09-26","02:20",1008.7,1013.7,195,1.1,23.4,87,0,0,0,0,0,1,NA
"29856",29856,"2016-09-26","02:20",1008.7,1013.7,195,1.1,23.4,87,0,0,0,0,0,0,NA
"29857",29857,"2016-09-26","02:40",1008.7,1013.7,195,1.1,23.4,87,0,1,0,0,0,0,43.39
"29858",29858,"2016-09-26","02:40",1008.7,1013.7,195,1.1,23.4,87,0,0,1,0,0,0,NA
"29859",29859,"2016-09-26","02:40",1008.7,1013.7,195,1.1,23.4,87,0,0,0,1,0,0,36.48
"29860",29860,"2016-09-26","02:40",1008.7,1013.7,195,1.1,23.4,87,0,0,0,0,1,0,NA
"29861",29861,"2016-09-26","02:40",1008.7,1013.7,195,1.1,23.4,87,0,0,0,0,0,1,NA
"29862",29862,"2016-09-26","02:40",1008.7,1013.7,195,1.1,23.4,87,0,0,0,0,0,0,NA
"29863",29863,"2016-09-26","03:00",1008.9,1013.8,102,2.4,28.5,65,0,1,0,0,0,0,64.55
"29864",29864,"2016-09-26","03:00",1008.9,1013.8,102,2.4,28.5,65,0,0,1,0,0,0,88.78
"29865",29865,"2016-09-26","03:00",1008.9,1013.8,102,2.4,28.5,65,0,0,0,1,0,0,NA
"29866",29866,"2016-09-26","03:00",1008.9,1013.8,102,2.4,28.5,65,0,0,0,0,1,0,NA
"29867",29867,"2016-09-26","03:00",1008.9,1013.8,102,2.4,28.5,65,0,0,0,0,0,1,NA
"29868",29868,"2016-09-26","03:00",1008.9,1013.8,102,2.4,28.5,65,0,0,0,0,0,0,184.27
"29869",29869,"2016-09-26","03:20",1008.9,1013.8,102,2.4,28.5,65,0,1,0,0,0,0,45.31
"29870",29870,"2016-09-26","03:20",1008.9,1013.8,102,2.4,28.5,65,0,0,1,0,0,0,105.34
"29871",29871,"2016-09-26","03:20",1008.9,1013.8,102,2.4,28.5,65,0,0,0,1,0,0,NA
"29872",29872,"2016-09-26","03:20",1008.9,1013.8,102,2.4,28.5,65,0,0,0,0,1,0,NA
"29873",29873,"2016-09-26","03:20",1008.9,1013.8,102,2.4,28.5,65,0,0,0,0,0,1,NA
"29874",29874,"2016-09-26","03:20",1008.9,1013.8,102,2.4,28.5,65,0,0,0,0,0,0,NA
"29875",29875,"2016-09-26","03:40",1008.9,1013.8,102,2.4,28.5,65,0,1,0,0,0,0,41.55
"29876",29876,"2016-09-26","03:40",1008.9,1013.8,102,2.4,28.5,65,0,0,1,0,0,0,90.1
"29877",29877,"2016-09-26","03:40",1008.9,1013.8,102,2.4,28.5,65,0,0,0,1,0,0,NA
"29878",29878,"2016-09-26","03:40",1008.9,1013.8,102,2.4,28.5,65,0,0,0,0,1,0,84.97
"29879",29879,"2016-09-26","03:40",1008.9,1013.8,102,2.4,28.5,65,0,0,0,0,0,1,NA
"29880",29880,"2016-09-26","03:40",1008.9,1013.8,102,2.4,28.5,65,0,0,0,0,0,0,NA
"29881",29881,"2016-09-26","04:00",1008.9,1013.8,102,2.4,28.5,65,0,1,0,0,0,0,40.53
"29882",29882,"2016-09-26","04:00",1008.9,1013.8,102,2.4,28.5,65,0,0,1,0,0,0,85.87
"29883",29883,"2016-09-26","04:00",1008.9,1013.8,102,2.4,28.5,65,0,0,0,1,0,0,NA
"29884",29884,"2016-09-26","04:00",1008.9,1013.8,102,2.4,28.5,65,0,0,0,0,1,0,93.48
"29885",29885,"2016-09-26","04:00",1008.9,1013.8,102,2.4,28.5,65,0,0,0,0,0,1,NA
"29886",29886,"2016-09-26","04:00",1008.9,1013.8,102,2.4,28.5,65,0,0,0,0,0,0,NA
"29887",29887,"2016-09-26","04:20",1008.9,1013.8,102,2.4,28.5,65,0,1,0,0,0,0,52.18
"29888",29888,"2016-09-26","04:20",1008.9,1013.8,102,2.4,28.5,65,0,0,1,0,0,0,74.21
"29889",29889,"2016-09-26","04:20",1008.9,1013.8,102,2.4,28.5,65,0,0,0,1,0,0,NA
"29890",29890,"2016-09-26","04:20",1008.9,1013.8,102,2.4,28.5,65,0,0,0,0,1,0,NA
"29891",29891,"2016-09-26","04:20",1008.9,1013.8,102,2.4,28.5,65,0,0,0,0,0,1,NA
"29892",29892,"2016-09-26","04:20",1008.9,1013.8,102,2.4,28.5,65,0,0,0,0,0,0,105.48
"29893",29893,"2016-09-26","04:40",1008.9,1013.8,102,2.4,28.5,65,0,1,0,0,0,0,71.52
"29894",29894,"2016-09-26","04:40",1008.9,1013.8,102,2.4,28.5,65,0,0,1,0,0,0,158.42
"29895",29895,"2016-09-26","04:40",1008.9,1013.8,102,2.4,28.5,65,0,0,0,1,0,0,NA
"29896",29896,"2016-09-26","04:40",1008.9,1013.8,102,2.4,28.5,65,0,0,0,0,1,0,87.66
"29897",29897,"2016-09-26","04:40",1008.9,1013.8,102,2.4,28.5,65,0,0,0,0,0,1,NA
"29898",29898,"2016-09-26","04:40",1008.9,1013.8,102,2.4,28.5,65,0,0,0,0,0,0,NA
"29899",29899,"2016-09-26","05:00",1008.9,1013.8,102,2.4,28.5,65,0,1,0,0,0,0,46.12
"29900",29900,"2016-09-26","05:00",1008.9,1013.8,102,2.4,28.5,65,0,0,1,0,0,0,100.41
"29901",29901,"2016-09-26","05:00",1008.9,1013.8,102,2.4,28.5,65,0,0,0,1,0,0,NA
"29902",29902,"2016-09-26","05:00",1008.9,1013.8,102,2.4,28.5,65,0,0,0,0,1,0,111.25
"29903",29903,"2016-09-26","05:00",1008.9,1013.8,102,2.4,28.5,65,0,0,0,0,0,1,NA
"29904",29904,"2016-09-26","05:00",1008.9,1013.8,102,2.4,28.5,65,0,0,0,0,0,0,NA
"29905",29905,"2016-09-26","05:20",1008.9,1013.8,102,2.4,28.5,65,0,1,0,0,0,0,53.5
"29906",29906,"2016-09-26","05:20",1008.9,1013.8,102,2.4,28.5,65,0,0,1,0,0,0,122.7
"29907",29907,"2016-09-26","05:20",1008.9,1013.8,102,2.4,28.5,65,0,0,0,1,0,0,NA
"29908",29908,"2016-09-26","05:20",1008.9,1013.8,102,2.4,28.5,65,0,0,0,0,1,0,138.92
"29909",29909,"2016-09-26","05:20",1008.9,1013.8,102,2.4,28.5,65,0,0,0,0,0,1,NA
"29910",29910,"2016-09-26","05:20",1008.9,1013.8,102,2.4,28.5,65,0,0,0,0,0,0,NA
"29911",29911,"2016-09-26","05:40",1008.9,1013.8,102,2.4,28.5,65,0,1,0,0,0,0,73.13
"29912",29912,"2016-09-26","05:40",1008.9,1013.8,102,2.4,28.5,65,0,0,1,0,0,0,115.22
"29913",29913,"2016-09-26","05:40",1008.9,1013.8,102,2.4,28.5,65,0,0,0,1,0,0,102.16
"29914",29914,"2016-09-26","05:40",1008.9,1013.8,102,2.4,28.5,65,0,0,0,0,1,0,45.72
"29915",29915,"2016-09-26","05:40",1008.9,1013.8,102,2.4,28.5,65,0,0,0,0,0,1,663.05
"29916",29916,"2016-09-26","05:40",1008.9,1013.8,102,2.4,28.5,65,0,0,0,0,0,0,116.63
"29917",29917,"2016-09-26","06:00",1006.4,1011.3,85,2.9,29.9,58,0,1,0,0,0,0,49.35
"29918",29918,"2016-09-26","06:00",1006.4,1011.3,85,2.9,29.9,58,0,0,1,0,0,0,128.31
"29919",29919,"2016-09-26","06:00",1006.4,1011.3,85,2.9,29.9,58,0,0,0,1,0,0,NA
"29920",29920,"2016-09-26","06:00",1006.4,1011.3,85,2.9,29.9,58,0,0,0,0,1,0,82.57
"29921",29921,"2016-09-26","06:00",1006.4,1011.3,85,2.9,29.9,58,0,0,0,0,0,1,NA
"29922",29922,"2016-09-26","06:00",1006.4,1011.3,85,2.9,29.9,58,0,0,0,0,0,0,NA
"29923",29923,"2016-09-26","06:20",1006.4,1011.3,85,2.9,29.9,58,0,1,0,0,0,0,55.6
"29924",29924,"2016-09-26","06:20",1006.4,1011.3,85,2.9,29.9,58,0,0,1,0,0,0,95.12
"29925",29925,"2016-09-26","06:20",1006.4,1011.3,85,2.9,29.9,58,0,0,0,1,0,0,117.72
"29926",29926,"2016-09-26","06:20",1006.4,1011.3,85,2.9,29.9,58,0,0,0,0,1,0,76.85
"29927",29927,"2016-09-26","06:20",1006.4,1011.3,85,2.9,29.9,58,0,0,0,0,0,1,113.35
"29928",29928,"2016-09-26","06:20",1006.4,1011.3,85,2.9,29.9,58,0,0,0,0,0,0,NA
"29929",29929,"2016-09-26","06:40",1006.4,1011.3,85,2.9,29.9,58,0,1,0,0,0,0,72.58
"29930",29930,"2016-09-26","06:40",1006.4,1011.3,85,2.9,29.9,58,0,0,1,0,0,0,288.98
"29931",29931,"2016-09-26","06:40",1006.4,1011.3,85,2.9,29.9,58,0,0,0,1,0,0,144.22
"29932",29932,"2016-09-26","06:40",1006.4,1011.3,85,2.9,29.9,58,0,0,0,0,1,0,55.17
"29933",29933,"2016-09-26","06:40",1006.4,1011.3,85,2.9,29.9,58,0,0,0,0,0,1,155.76
"29934",29934,"2016-09-26","06:40",1006.4,1011.3,85,2.9,29.9,58,0,0,0,0,0,0,NA
"29935",29935,"2016-09-26","07:00",1006.4,1011.3,85,2.9,29.9,58,0,1,0,0,0,0,60.91
"29936",29936,"2016-09-26","07:00",1006.4,1011.3,85,2.9,29.9,58,0,0,1,0,0,0,202.41
"29937",29937,"2016-09-26","07:00",1006.4,1011.3,85,2.9,29.9,58,0,0,0,1,0,0,NA
"29938",29938,"2016-09-26","07:00",1006.4,1011.3,85,2.9,29.9,58,0,0,0,0,1,0,102.45
"29939",29939,"2016-09-26","07:00",1006.4,1011.3,85,2.9,29.9,58,0,0,0,0,0,1,210.77
"29940",29940,"2016-09-26","07:00",1006.4,1011.3,85,2.9,29.9,58,0,0,0,0,0,0,NA
"29941",29941,"2016-09-26","07:20",1006.4,1011.3,85,2.9,29.9,58,0,1,0,0,0,0,60.54
"29942",29942,"2016-09-26","07:20",1006.4,1011.3,85,2.9,29.9,58,0,0,1,0,0,0,267.14
"29943",29943,"2016-09-26","07:20",1006.4,1011.3,85,2.9,29.9,58,0,0,0,1,0,0,109.32
"29944",29944,"2016-09-26","07:20",1006.4,1011.3,85,2.9,29.9,58,0,0,0,0,1,0,90.15
"29945",29945,"2016-09-26","07:20",1006.4,1011.3,85,2.9,29.9,58,0,0,0,0,0,1,NA
"29946",29946,"2016-09-26","07:20",1006.4,1011.3,85,2.9,29.9,58,0,0,0,0,0,0,134.19
"29947",29947,"2016-09-26","07:40",1006.4,1011.3,85,2.9,29.9,58,0,1,0,0,0,0,65.68
"29948",29948,"2016-09-26","07:40",1006.4,1011.3,85,2.9,29.9,58,0,0,1,0,0,0,180.44
"29949",29949,"2016-09-26","07:40",1006.4,1011.3,85,2.9,29.9,58,0,0,0,1,0,0,86.03
"29950",29950,"2016-09-26","07:40",1006.4,1011.3,85,2.9,29.9,58,0,0,0,0,1,0,87.74
"29951",29951,"2016-09-26","07:40",1006.4,1011.3,85,2.9,29.9,58,0,0,0,0,0,1,137.51
"29952",29952,"2016-09-26","07:40",1006.4,1011.3,85,2.9,29.9,58,0,0,0,0,0,0,127.34
"29953",29953,"2016-09-26","08:00",1006.4,1011.3,85,2.9,29.9,58,0,1,0,0,0,0,99.71
"29954",29954,"2016-09-26","08:00",1006.4,1011.3,85,2.9,29.9,58,0,0,1,0,0,0,350.52
"29955",29955,"2016-09-26","08:00",1006.4,1011.3,85,2.9,29.9,58,0,0,0,1,0,0,155.16
"29956",29956,"2016-09-26","08:00",1006.4,1011.3,85,2.9,29.9,58,0,0,0,0,1,0,121.97
"29957",29957,"2016-09-26","08:00",1006.4,1011.3,85,2.9,29.9,58,0,0,0,0,0,1,154.47
"29958",29958,"2016-09-26","08:00",1006.4,1011.3,85,2.9,29.9,58,0,0,0,0,0,0,132.38
"29959",29959,"2016-09-26","08:20",1006.4,1011.3,85,2.9,29.9,58,0,1,0,0,0,0,118.74
"29960",29960,"2016-09-26","08:20",1006.4,1011.3,85,2.9,29.9,58,0,0,1,0,0,0,470.3
"29961",29961,"2016-09-26","08:20",1006.4,1011.3,85,2.9,29.9,58,0,0,0,1,0,0,176.43
"29962",29962,"2016-09-26","08:20",1006.4,1011.3,85,2.9,29.9,58,0,0,0,0,1,0,107.77
"29963",29963,"2016-09-26","08:20",1006.4,1011.3,85,2.9,29.9,58,0,0,0,0,0,1,135.31
"29964",29964,"2016-09-26","08:20",1006.4,1011.3,85,2.9,29.9,58,0,0,0,0,0,0,168.91
"29965",29965,"2016-09-26","08:40",1006.4,1011.3,85,2.9,29.9,58,0,1,0,0,0,0,108.1
"29966",29966,"2016-09-26","08:40",1006.4,1011.3,85,2.9,29.9,58,0,0,1,0,0,0,393.42
"29967",29967,"2016-09-26","08:40",1006.4,1011.3,85,2.9,29.9,58,0,0,0,1,0,0,114.98
"29968",29968,"2016-09-26","08:40",1006.4,1011.3,85,2.9,29.9,58,0,0,0,0,1,0,100.85
"29969",29969,"2016-09-26","08:40",1006.4,1011.3,85,2.9,29.9,58,0,0,0,0,0,1,146.9
"29970",29970,"2016-09-26","08:40",1006.4,1011.3,85,2.9,29.9,58,0,0,0,0,0,0,NA
"29971",29971,"2016-09-26","09:00",1006.6,1011.5,57,2.8,28.9,57,0,1,0,0,0,0,112.43
"29972",29972,"2016-09-26","09:00",1006.6,1011.5,57,2.8,28.9,57,0,0,1,0,0,0,295.16
"29973",29973,"2016-09-26","09:00",1006.6,1011.5,57,2.8,28.9,57,0,0,0,1,0,0,115.39
"29974",29974,"2016-09-26","09:00",1006.6,1011.5,57,2.8,28.9,57,0,0,0,0,1,0,147.62
"29975",29975,"2016-09-26","09:00",1006.6,1011.5,57,2.8,28.9,57,0,0,0,0,0,1,219.8
"29976",29976,"2016-09-26","09:00",1006.6,1011.5,57,2.8,28.9,57,0,0,0,0,0,0,164.8
"29977",29977,"2016-09-26","09:20",1006.6,1011.5,57,2.8,28.9,57,0,1,0,0,0,0,118.77
"29978",29978,"2016-09-26","09:20",1006.6,1011.5,57,2.8,28.9,57,0,0,1,0,0,0,274.15
"29979",29979,"2016-09-26","09:20",1006.6,1011.5,57,2.8,28.9,57,0,0,0,1,0,0,NA
"29980",29980,"2016-09-26","09:20",1006.6,1011.5,57,2.8,28.9,57,0,0,0,0,1,0,99.05
"29981",29981,"2016-09-26","09:20",1006.6,1011.5,57,2.8,28.9,57,0,0,0,0,0,1,148.77
"29982",29982,"2016-09-26","09:20",1006.6,1011.5,57,2.8,28.9,57,0,0,0,0,0,0,224.91
"29983",29983,"2016-09-26","09:40",1006.6,1011.5,57,2.8,28.9,57,0,1,0,0,0,0,61.56
"29984",29984,"2016-09-26","09:40",1006.6,1011.5,57,2.8,28.9,57,0,0,1,0,0,0,123.99
"29985",29985,"2016-09-26","09:40",1006.6,1011.5,57,2.8,28.9,57,0,0,0,1,0,0,165.4
"29986",29986,"2016-09-26","09:40",1006.6,1011.5,57,2.8,28.9,57,0,0,0,0,1,0,76.18
"29987",29987,"2016-09-26","09:40",1006.6,1011.5,57,2.8,28.9,57,0,0,0,0,0,1,145.99
"29988",29988,"2016-09-26","09:40",1006.6,1011.5,57,2.8,28.9,57,0,0,0,0,0,0,134.17
"29989",29989,"2016-09-26","10:00",1006.6,1011.5,57,2.8,28.9,57,0,1,0,0,0,0,95.68
"29990",29990,"2016-09-26","10:00",1006.6,1011.5,57,2.8,28.9,57,0,0,1,0,0,0,117.6
"29991",29991,"2016-09-26","10:00",1006.6,1011.5,57,2.8,28.9,57,0,0,0,1,0,0,135.33
"29992",29992,"2016-09-26","10:00",1006.6,1011.5,57,2.8,28.9,57,0,0,0,0,1,0,121.31
"29993",29993,"2016-09-26","10:00",1006.6,1011.5,57,2.8,28.9,57,0,0,0,0,0,1,173.42
"29994",29994,"2016-09-26","10:00",1006.6,1011.5,57,2.8,28.9,57,0,0,0,0,0,0,NA
"29995",29995,"2016-09-26","10:20",1006.6,1011.5,57,2.8,28.9,57,0,1,0,0,0,0,75.72
"29996",29996,"2016-09-26","10:20",1006.6,1011.5,57,2.8,28.9,57,0,0,1,0,0,0,131.45
"29997",29997,"2016-09-26","10:20",1006.6,1011.5,57,2.8,28.9,57,0,0,0,1,0,0,62.17
"29998",29998,"2016-09-26","10:20",1006.6,1011.5,57,2.8,28.9,57,0,0,0,0,1,0,101.86
"29999",29999,"2016-09-26","10:20",1006.6,1011.5,57,2.8,28.9,57,0,0,0,0,0,1,148.07
"30000",30000,"2016-09-26","10:20",1006.6,1011.5,57,2.8,28.9,57,0,0,0,0,0,0,202.84
"30001",30001,"2016-09-26","10:40",1006.6,1011.5,57,2.8,28.9,57,0,1,0,0,0,0,47.31
"30002",30002,"2016-09-26","10:40",1006.6,1011.5,57,2.8,28.9,57,0,0,1,0,0,0,114.77
"30003",30003,"2016-09-26","10:40",1006.6,1011.5,57,2.8,28.9,57,0,0,0,1,0,0,100.32
"30004",30004,"2016-09-26","10:40",1006.6,1011.5,57,2.8,28.9,57,0,0,0,0,1,0,105.08
"30005",30005,"2016-09-26","10:40",1006.6,1011.5,57,2.8,28.9,57,0,0,0,0,0,1,148.04
"30006",30006,"2016-09-26","10:40",1006.6,1011.5,57,2.8,28.9,57,0,0,0,0,0,0,NA
"30007",30007,"2016-09-26","11:00",1006.6,1011.5,57,2.8,28.9,57,0,1,0,0,0,0,53.34
"30008",30008,"2016-09-26","11:00",1006.6,1011.5,57,2.8,28.9,57,0,0,1,0,0,0,129.49
"30009",30009,"2016-09-26","11:00",1006.6,1011.5,57,2.8,28.9,57,0,0,0,1,0,0,124.72
"30010",30010,"2016-09-26","11:00",1006.6,1011.5,57,2.8,28.9,57,0,0,0,0,1,0,111.06
"30011",30011,"2016-09-26","11:00",1006.6,1011.5,57,2.8,28.9,57,0,0,0,0,0,1,155.26
"30012",30012,"2016-09-26","11:00",1006.6,1011.5,57,2.8,28.9,57,0,0,0,0,0,0,181.02
"30013",30013,"2016-09-26","11:20",1006.6,1011.5,57,2.8,28.9,57,0,1,0,0,0,0,53.41
"30014",30014,"2016-09-26","11:20",1006.6,1011.5,57,2.8,28.9,57,0,0,1,0,0,0,79.45
"30015",30015,"2016-09-26","11:20",1006.6,1011.5,57,2.8,28.9,57,0,0,0,1,0,0,138.21
"30016",30016,"2016-09-26","11:20",1006.6,1011.5,57,2.8,28.9,57,0,0,0,0,1,0,89.94
"30017",30017,"2016-09-26","11:20",1006.6,1011.5,57,2.8,28.9,57,0,0,0,0,0,1,145.11
"30018",30018,"2016-09-26","11:20",1006.6,1011.5,57,2.8,28.9,57,0,0,0,0,0,0,NA
"30019",30019,"2016-09-26","11:40",1006.6,1011.5,57,2.8,28.9,57,0,1,0,0,0,0,73.81
"30020",30020,"2016-09-26","11:40",1006.6,1011.5,57,2.8,28.9,57,0,0,1,0,0,0,102.86
"30021",30021,"2016-09-26","11:40",1006.6,1011.5,57,2.8,28.9,57,0,0,0,1,0,0,108.05
"30022",30022,"2016-09-26","11:40",1006.6,1011.5,57,2.8,28.9,57,0,0,0,0,1,0,119.51
"30023",30023,"2016-09-26","11:40",1006.6,1011.5,57,2.8,28.9,57,0,0,0,0,0,1,196.04
"30024",30024,"2016-09-26","11:40",1006.6,1011.5,57,2.8,28.9,57,0,0,0,0,0,0,207.92
"30025",30025,"2016-09-26","12:00",1008,1012.9,83,2.9,25.2,76,0,1,0,0,0,0,69.86
"30026",30026,"2016-09-26","12:00",1008,1012.9,83,2.9,25.2,76,0,0,1,0,0,0,101.74
"30027",30027,"2016-09-26","12:00",1008,1012.9,83,2.9,25.2,76,0,0,0,1,0,0,97.77
"30028",30028,"2016-09-26","12:00",1008,1012.9,83,2.9,25.2,76,0,0,0,0,1,0,91.71
"30029",30029,"2016-09-26","12:00",1008,1012.9,83,2.9,25.2,76,0,0,0,0,0,1,115.14
"30030",30030,"2016-09-26","12:00",1008,1012.9,83,2.9,25.2,76,0,0,0,0,0,0,NA
"30031",30031,"2016-09-26","12:20",1008,1012.9,83,2.9,25.2,76,0,1,0,0,0,0,68.96
"30032",30032,"2016-09-26","12:20",1008,1012.9,83,2.9,25.2,76,0,0,1,0,0,0,84.66
"30033",30033,"2016-09-26","12:20",1008,1012.9,83,2.9,25.2,76,0,0,0,1,0,0,111.69
"30034",30034,"2016-09-26","12:20",1008,1012.9,83,2.9,25.2,76,0,0,0,0,1,0,83.2
"30035",30035,"2016-09-26","12:20",1008,1012.9,83,2.9,25.2,76,0,0,0,0,0,1,151.34
"30036",30036,"2016-09-26","12:20",1008,1012.9,83,2.9,25.2,76,0,0,0,0,0,0,NA
"30037",30037,"2016-09-26","12:40",1008,1012.9,83,2.9,25.2,76,0,1,0,0,0,0,50.36
"30038",30038,"2016-09-26","12:40",1008,1012.9,83,2.9,25.2,76,0,0,1,0,0,0,89.18
"30039",30039,"2016-09-26","12:40",1008,1012.9,83,2.9,25.2,76,0,0,0,1,0,0,103.02
"30040",30040,"2016-09-26","12:40",1008,1012.9,83,2.9,25.2,76,0,0,0,0,1,0,104.86
"30041",30041,"2016-09-26","12:40",1008,1012.9,83,2.9,25.2,76,0,0,0,0,0,1,188.9
"30042",30042,"2016-09-26","12:40",1008,1012.9,83,2.9,25.2,76,0,0,0,0,0,0,132.34
"30043",30043,"2016-09-26","13:00",1008,1012.9,83,2.9,25.2,76,0,1,0,0,0,0,54.09
"30044",30044,"2016-09-26","13:00",1008,1012.9,83,2.9,25.2,76,0,0,1,0,0,0,102.52
"30045",30045,"2016-09-26","13:00",1008,1012.9,83,2.9,25.2,76,0,0,0,1,0,0,106.09
"30046",30046,"2016-09-26","13:00",1008,1012.9,83,2.9,25.2,76,0,0,0,0,1,0,89.67
"30047",30047,"2016-09-26","13:00",1008,1012.9,83,2.9,25.2,76,0,0,0,0,0,1,167.3
"30048",30048,"2016-09-26","13:00",1008,1012.9,83,2.9,25.2,76,0,0,0,0,0,0,178.94
"30049",30049,"2016-09-26","13:20",1008,1012.9,83,2.9,25.2,76,0,1,0,0,0,0,78.28
"30050",30050,"2016-09-26","13:20",1008,1012.9,83,2.9,25.2,76,0,0,1,0,0,0,112.32
"30051",30051,"2016-09-26","13:20",1008,1012.9,83,2.9,25.2,76,0,0,0,1,0,0,134.41
"30052",30052,"2016-09-26","13:20",1008,1012.9,83,2.9,25.2,76,0,0,0,0,1,0,106.64
"30053",30053,"2016-09-26","13:20",1008,1012.9,83,2.9,25.2,76,0,0,0,0,0,1,147.99
"30054",30054,"2016-09-26","13:20",1008,1012.9,83,2.9,25.2,76,0,0,0,0,0,0,NA
"30055",30055,"2016-09-26","13:40",1008,1012.9,83,2.9,25.2,76,0,1,0,0,0,0,63.49
"30056",30056,"2016-09-26","13:40",1008,1012.9,83,2.9,25.2,76,0,0,1,0,0,0,112.34
"30057",30057,"2016-09-26","13:40",1008,1012.9,83,2.9,25.2,76,0,0,0,1,0,0,110.98
"30058",30058,"2016-09-26","13:40",1008,1012.9,83,2.9,25.2,76,0,0,0,0,1,0,104.79
"30059",30059,"2016-09-26","13:40",1008,1012.9,83,2.9,25.2,76,0,0,0,0,0,1,141.74
"30060",30060,"2016-09-26","13:40",1008,1012.9,83,2.9,25.2,76,0,0,0,0,0,0,171.21
"30061",30061,"2016-09-26","14:00",1008,1012.9,83,2.9,25.2,76,0,1,0,0,0,0,51.27
"30062",30062,"2016-09-26","14:00",1008,1012.9,83,2.9,25.2,76,0,0,1,0,0,0,101.25
"30063",30063,"2016-09-26","14:00",1008,1012.9,83,2.9,25.2,76,0,0,0,1,0,0,112.94
"30064",30064,"2016-09-26","14:00",1008,1012.9,83,2.9,25.2,76,0,0,0,0,1,0,61.88
"30065",30065,"2016-09-26","14:00",1008,1012.9,83,2.9,25.2,76,0,0,0,0,0,1,155.33
"30066",30066,"2016-09-26","14:00",1008,1012.9,83,2.9,25.2,76,0,0,0,0,0,0,NA
"30067",30067,"2016-09-26","14:20",1008,1012.9,83,2.9,25.2,76,0,1,0,0,0,0,80.04
"30068",30068,"2016-09-26","14:20",1008,1012.9,83,2.9,25.2,76,0,0,1,0,0,0,316.71
"30069",30069,"2016-09-26","14:20",1008,1012.9,83,2.9,25.2,76,0,0,0,1,0,0,152.95
"30070",30070,"2016-09-26","14:20",1008,1012.9,83,2.9,25.2,76,0,0,0,0,1,0,245.05
"30071",30071,"2016-09-26","14:20",1008,1012.9,83,2.9,25.2,76,0,0,0,0,0,1,198.09
"30072",30072,"2016-09-26","14:20",1008,1012.9,83,2.9,25.2,76,0,0,0,0,0,0,161.97
"30073",30073,"2016-09-26","14:40",1008,1012.9,83,2.9,25.2,76,0,1,0,0,0,0,83.22
"30074",30074,"2016-09-26","14:40",1008,1012.9,83,2.9,25.2,76,0,0,1,0,0,0,116.12
"30075",30075,"2016-09-26","14:40",1008,1012.9,83,2.9,25.2,76,0,0,0,1,0,0,144.31
"30076",30076,"2016-09-26","14:40",1008,1012.9,83,2.9,25.2,76,0,0,0,0,1,0,97.77
"30077",30077,"2016-09-26","14:40",1008,1012.9,83,2.9,25.2,76,0,0,0,0,0,1,173.37
"30078",30078,"2016-09-26","14:40",1008,1012.9,83,2.9,25.2,76,0,0,0,0,0,0,149.18
"30079",30079,"2016-09-26","15:00",1007.9,1012.8,53,1.4,24.4,85,0,1,0,0,0,0,63.7
"30080",30080,"2016-09-26","15:00",1007.9,1012.8,53,1.4,24.4,85,0,0,1,0,0,0,94.27
"30081",30081,"2016-09-26","15:00",1007.9,1012.8,53,1.4,24.4,85,0,0,0,1,0,0,NA
"30082",30082,"2016-09-26","15:00",1007.9,1012.8,53,1.4,24.4,85,0,0,0,0,1,0,98.44
"30083",30083,"2016-09-26","15:00",1007.9,1012.8,53,1.4,24.4,85,0,0,0,0,0,1,159.36
"30084",30084,"2016-09-26","15:00",1007.9,1012.8,53,1.4,24.4,85,0,0,0,0,0,0,NA
"30085",30085,"2016-09-26","15:20",1007.9,1012.8,53,1.4,24.4,85,0,1,0,0,0,0,58.88
"30086",30086,"2016-09-26","15:20",1007.9,1012.8,53,1.4,24.4,85,0,0,1,0,0,0,100.93
"30087",30087,"2016-09-26","15:20",1007.9,1012.8,53,1.4,24.4,85,0,0,0,1,0,0,138.4
"30088",30088,"2016-09-26","15:20",1007.9,1012.8,53,1.4,24.4,85,0,0,0,0,1,0,126.22
"30089",30089,"2016-09-26","15:20",1007.9,1012.8,53,1.4,24.4,85,0,0,0,0,0,1,170.74
"30090",30090,"2016-09-26","15:20",1007.9,1012.8,53,1.4,24.4,85,0,0,0,0,0,0,191.5
"30091",30091,"2016-09-26","15:40",1007.9,1012.8,53,1.4,24.4,85,0,1,0,0,0,0,54.33
"30092",30092,"2016-09-26","15:40",1007.9,1012.8,53,1.4,24.4,85,0,0,1,0,0,0,81.52
"30093",30093,"2016-09-26","15:40",1007.9,1012.8,53,1.4,24.4,85,0,0,0,1,0,0,141.87
